lr,batch_size,seq_len,epoch,val_rmse,val_mae,val_mape,train_rmse,train_mae,train_mape
0.0001,16,9,851,2.782437674684174,1.9005852748606884,0.03561406159884612,2.570414013826511,1.8484668765302705,0.03453429626712176
0.0001,32,9,1499,2.789939387991533,1.9198106370994097,0.03599091998997622,2.561183985136941,1.8459590598311464,0.034530470766216126
0.0001,64,9,1351,2.80902130210395,1.944674275505753,0.03651946178319301,2.5791729240054435,1.8495679791407198,0.034579598890634354
0.0001,16,12,851,2.7806133194156164,1.9849948740191192,0.0374963206732755,2.5595367140781327,1.8388548503323836,0.03453619629425385
0.0001,32,12,1401,2.7361717102541947,1.916260626531977,0.036097018960702616,2.5577064235358917,1.8423414232865607,0.03448485352527237
0.0001,64,12,1401,2.809201956654902,1.9577113556083674,0.03678779540163915,2.5902539594495426,1.8553747002023495,0.03470901097198082
0.0001,16,15,1301,2.771799875247519,2.1313332976858175,0.04007963720591707,2.3975475255991334,1.7892010470753477,0.03351137992186889
0.0001,32,15,1401,2.7928324501549597,1.93732330798914,0.03638777009269982,2.54887326270032,1.8509057905202422,0.03446420315329356
0.0001,64,15,1401,2.812963433903945,1.9504889505925187,0.036637465176559976,2.552900751713403,1.8438958931189307,0.034361650378643124
0.0001,16,18,1351,2.673123096034755,2.0133558769402433,0.03787525796990153,2.343829210866024,1.7289688534143177,0.032428678209183597
0.0001,32,18,1201,2.794476105876145,1.8960586985812797,0.03542027668725679,2.5776629912478817,1.8685116844874992,0.03465979746866319
0.0001,64,18,1201,2.809625562869303,1.9116708466698467,0.03572583194251811,2.5753980118487663,1.8609707936726356,0.03453929424859657
0.0001,16,21,1301,2.7058147650195243,1.9827397652533012,0.03728220113520711,2.458714213060844,1.7726986543546044,0.03320334795194002
0.0001,32,21,1201,2.8085807031076846,1.966348541425911,0.036972440260383356,2.541708569839664,1.8247360879358636,0.03406442617783103
0.0001,64,21,1201,2.832215547308806,2.01254470273224,0.03789119261319619,2.539460654734204,1.8157798049157268,0.033958046813343044
0.0001,16,24,1251,2.7346122095237324,1.9745219402049743,0.037132226655711816,2.483497497681205,1.796476380151104,0.0335976105632064
0.0001,32,24,1151,2.8167575132585427,1.9939371450018102,0.037538074738368496,2.5531094757464166,1.8319938432445204,0.034236010220634834
0.0001,64,24,1151,2.8400071217468708,2.0337511386265446,0.03832702579983011,2.553143841909483,1.8259432815561634,0.034171417552665624
