lr,batch_size,seq_len,epoch,val_rmse,val_mae,val_mape,train_rmse,train_mae,train_mape
0.001,64,15,251,0.2387991039856983,0.1816999527371638,0.015371272058487429,0.15629821528604268,0.11006274299842768,0.012707898136233315
0.001,16,18,51,0.24301275621578033,0.18656163076637985,0.015695444327500745,0.16736500131402815,0.12248265712674286,0.014099951425608855
0.001,32,18,151,0.2421135258879823,0.18568599813155637,0.01573750562948141,0.15688103929003,0.11338758708047064,0.013044036166484446
0.001,64,18,251,0.24084002605823426,0.18470521300270448,0.015553271197728395,0.15966397631008702,0.11488551636718865,0.01334957884989816
0.001,16,21,51,0.24021666318696672,0.18463556446602664,0.015565366531679264,0.17174884002572754,0.1289436728138045,0.014939679186775398
0.001,32,21,51,0.2504944120968713,0.19769789995870302,0.01680147008955421,0.18526047277285682,0.14255127331496373,0.016314241202484436
0.001,64,21,201,0.2408558350931761,0.18387308005298914,0.01546698338685581,0.16222623931919225,0.11554511682312285,0.013287761948507367
0.001,16,24,51,0.2436372986880575,0.1915856558868258,0.016254242353628316,0.17554238630908547,0.13730014506422036,0.0157737499179399
0.001,32,24,201,0.24636136908422035,0.18628750683074624,0.01574331662893035,0.15169079021318446,0.10218874149369951,0.011854112900345557
0.001,64,24,251,0.23962735052989587,0.1830154159048304,0.015509376477183149,0.16041417658805898,0.1182976038387903,0.013609240653488968
0.0001,16,3,451,0.24794450905442963,0.19441992595635813,0.016452948152203325,0.17283881100854087,0.12835851145812965,0.01482771498543048
0.0001,32,3,801,0.2467893927561501,0.19016867667703058,0.016143931095377363,0.16662498352591215,0.12488727746161692,0.014460947299759153
0.0001,64,3,1201,0.24660452514352182,0.19217828037653048,0.016258529271712827,0.1675632471967433,0.12246256133185077,0.014182042571031825
0.0001,16,6,401,0.24346506812454502,0.18473649102998663,0.015619919914368818,0.15879979965852778,0.1111695177893018,0.01285654740372422
0.0001,32,6,501,0.24398784384295485,0.18271022126412137,0.015425103505837931,0.16702073696246986,0.12058482350830318,0.013874171983457001
0.0001,64,6,1051,0.2430839840058013,0.18403662055076117,0.015565006751330532,0.1619901266511728,0.11594861380372112,0.01339156686310559
0.0001,16,9,401,0.24041380661598868,0.18348141609204985,0.015463382678553537,0.15775429461174675,0.11027026249388593,0.01271778365967701
0.0001,32,9,601,0.23898828628758295,0.18372486796787996,0.015523598942128581,0.161355484082717,0.11781491018244097,0.01358228257581811
0.0001,64,9,1201,0.2383673985565587,0.18175875734599936,0.015369871010105084,0.15846159330729023,0.11550060938735918,0.013389832434228921
0.0001,16,12,451,0.24000812849365433,0.18157306129215245,0.015353604564765174,0.15420337736228457,0.10907934316845966,0.012679198339861126
0.0001,32,12,551,0.238915605516747,0.18511957476512678,0.015657104599600586,0.16458243655692814,0.12240601124311946,0.01410342543950586
0.0001,64,12,1001,0.23726573905816534,0.1814833335585567,0.01533124690641209,0.16095863188636758,0.11693849842865886,0.013487373072354081
0.0001,16,15,401,0.23817380489136153,0.18129998449640064,0.015293835035656978,0.1583546081784481,0.11078594602257827,0.012758928082729264
0.0001,32,15,701,0.23787708534607488,0.18089258149777654,0.015263095288712673,0.15505024219155025,0.10789140299914565,0.012467994545185523
0.0001,64,15,1151,0.23698623139936062,0.17981010284612386,0.015183662511218957,0.15656302521368273,0.11165098006438809,0.012931262435490476
0.0001,16,18,351,0.238063716643255,0.18314134834248547,0.015477775201134678,0.1610678974841442,0.11776158672958482,0.013582876526677395
0.0001,32,18,651,0.23688247377383082,0.18021012857399824,0.015210986445576613,0.15799932492767074,0.11326956872583942,0.013095050588040716
0.0001,64,18,1001,0.236555940695015,0.18057582712450299,0.015238648482476863,0.16087102052731486,0.11475288259462242,0.013197855235769043
0.0001,16,21,401,0.2381102884992276,0.18151112398869484,0.015305189826790692,0.15625016696484445,0.10927889876334762,0.012618059351574252
0.0001,32,21,651,0.2372649107001726,0.18073769673155496,0.015242977513203056,0.158624603389708,0.11217132336944075,0.0129298437343639
0.0001,64,21,1151,0.2364646825370504,0.1798522073708116,0.01516665561369503,0.1579727133494282,0.1120781685482185,0.012944461612469906
0.0001,16,24,401,0.23807394942499896,0.18173927837177076,0.015390272310645126,0.15904592754369984,0.11604930066766675,0.013383721920660575
0.0001,32,24,651,0.23637581000158983,0.18075422370734576,0.015276813634995544,0.16056661540986567,0.11613239729910006,0.013381270154858639
0.0001,64,24,1201,0.23617793403275072,0.1801633732989021,0.015222269369725547,0.1589558899645123,0.11314982614540942,0.013033504627883103
